B1,B2,B3,B4,B5,B6,B7,Y
0.058148432,0.115957834,0.037735849,-0.10095084,-0.411275817,-0.301657927,0.020205422,1
0.00841622,0.062159215,-0.081536388,-0.187537932,-0.411896049,-0.31267546,-0.083347365,1
-0.104820199,-0.109414758,-0.185983827,-0.264009711,-0.379643987,-0.343291488,-0.12476848,1
-0.059678653,-0.029443839,-0.076145553,-0.166902691,-0.399739503,-0.351766513,-0.115844418,1
0.060443764,0.058524173,-0.115902965,-0.316609347,-0.50096136,-0.531331109,-0.370601111,1
-0.019127774,0.001090513,-0.094339623,-0.194820959,-0.432363704,-0.343821177,-0.096986025,1
0.061208875,0.06434024,-0.039083558,-0.181468744,-0.430006823,-0.35822872,-0.104226301,1
0.152257077,0.182842603,0.099056604,-0.075864859,-0.371332878,-0.270194396,0.022394342,1
0.062739097,0.040348964,-0.087601078,-0.323083148,-0.510761025,-0.525398591,-0.350058932,1
0.059678653,0.018538713,-0.146226415,-0.353833704,-0.526514917,-0.526563907,-0.344334063,1
0.063504208,0.018538713,-0.120619946,-0.324701598,-0.525646592,-0.518300757,-0.324128641,1
0.015302219,-0.007633588,-0.115229111,-0.32186931,-0.516963344,-0.501032894,-0.296851322,1
-0.013006886,-0.027262814,-0.134097035,-0.311349383,-0.497984246,-0.494782563,-0.312510524,1
-0.025248661,-0.01999273,-0.06671159,-0.236496055,-0.388327234,-0.440542402,-0.307627547,1
0.068094874,0.046165031,-0.122641509,-0.338053813,-0.543633319,-0.562053075,-0.39114329,1
0.168324407,0.203925845,0.105121294,-0.074246409,-0.385350121,-0.303988559,-0.035359488,1
0.067329763,0.107960742,0.003369272,-0.149908962,-0.408918936,-0.311616081,-0.05556491,1
-0.022188217,-0.011995638,-0.141509434,-0.243374469,-0.419959065,-0.347423063,-0.130493349,1
-0.021423106,0.038167939,-0.051212938,-0.180254906,-0.384605843,-0.341172732,-0.136386597,1
0.129303749,0.091239549,-0.041778976,-0.268865062,-0.49302239,-0.542030828,-0.375820845,1
0.075745983,0.070156307,-0.052560647,-0.276957313,-0.460894374,-0.507389163,-0.348206769,1
0.052792655,0.025808797,-0.092991914,-0.317418572,-0.485331514,-0.523809524,-0.372284896,1
0.077276205,0.041075972,-0.092991914,-0.298806393,-0.494262854,-0.488002543,-0.305775383,1
0.083397093,0.056343148,-0.079514825,-0.270078899,-0.484959375,-0.486413475,-0.286916989,1
0.02448355,0.06434024,-0.034366577,-0.17620878,-0.458537493,-0.400286032,-0.142784981,1
0.043611324,0.049073064,-0.055929919,-0.267651224,-0.465360045,-0.466073415,-0.278834821,1
-0.098699311,-0.097055616,-0.186657682,-0.261177423,-0.344166718,-0.321892049,-0.160801482,1
-0.030604438,-0.006906579,-0.070080863,-0.241756019,-0.411399864,-0.452619312,-0.298029971,1
0.02448355,0.027989822,-0.077493261,-0.266032774,-0.465980277,-0.483976906,-0.304765112,1
0.055853099,0.081061432,0.028301887,-0.190774833,-0.361781306,-0.402086975,-0.275298872,1
0.118592196,0.105779716,-0.020215633,-0.264009711,-0.464615766,-0.483129403,-0.296851322,1
0.08951798,0.085423482,-0.026954178,-0.264818936,-0.472182596,-0.482705652,-0.291126452,1
0.084162204,0.089058524,-0.02425876,-0.238923731,-0.463003163,-0.458445892,-0.246842903,1
0.091048202,0.097055616,-0.021563342,-0.246206757,-0.461018421,-0.454844007,-0.238929113,1
0.081866871,0.084696474,0.001347709,-0.222334615,-0.428146127,-0.453784628,-0.264017511,1
0.03289977,0.043984006,-0.013477089,-0.196844022,-0.381876822,-0.432491128,-0.295841051,1
0.095638868,0.088331516,-0.043800539,-0.273720413,-0.474539478,-0.489379734,-0.294662401,1
-0.193573068,-0.256270447,-0.436657682,-0.560590734,-0.666935434,-0.640447058,-0.451591177,1
-0.208875287,-0.253362414,-0.4393531,-0.543192393,-0.651429635,-0.632501721,-0.4467082,1
-0.202754399,-0.265721556,-0.452156334,-0.561804572,-0.642870434,-0.600720377,-0.398551945,1
-0.224942617,-0.259905489,-0.435983827,-0.521747926,-0.597221361,-0.531648922,-0.331368917,1
-0.224177506,-0.27735369,-0.440700809,-0.53955088,-0.612355021,-0.566608401,-0.360666779,1
-0.221117062,-0.282442748,-0.449460916,-0.558567671,-0.653414377,-0.6296414,-0.433743054,1
-0.23565417,-0.296982915,-0.449460916,-0.535909367,-0.605532469,-0.532390487,-0.346859741,1
-0.237949503,-0.292620865,-0.460242588,-0.550880032,-0.616076413,-0.534932994,-0.306954033,1
-0.207345065,-0.266448564,-0.450808625,-0.546833907,-0.636668114,-0.589490969,-0.38205085,1
-0.192042846,-0.244638313,-0.42115903,-0.532267854,-0.639024995,-0.610360718,-0.415558175,1
-0.194338179,-0.254089422,-0.450808625,-0.56139996,-0.65366247,-0.621484189,-0.429365213,1
-0.21958684,-0.275172664,-0.464285714,-0.570706049,-0.669416362,-0.633878913,-0.448055228,1
-0.205814843,-0.25481643,-0.405660377,-0.50192191,-0.561744092,-0.483447216,-0.264691025,1
-0.224177506,-0.270083606,-0.402291105,-0.477645155,-0.446008807,-0.425711108,-0.29028456,1
-0.13006886,-0.183569611,-0.336927224,-0.469552903,-0.601190845,-0.568833095,-0.323960263,1
-0.191277735,-0.235187205,-0.418463612,-0.526198665,-0.619673758,-0.549658351,-0.321434585,1
-0.171384851,-0.226463104,-0.382749326,-0.498280397,-0.59139118,-0.542984268,-0.347196498,1
-0.161438409,-0.189385678,-0.347708895,-0.465102165,-0.554549401,-0.532072673,-0.336251894,1
-0.133894415,-0.205379862,-0.371967655,-0.512441837,-0.627984866,-0.596059113,-0.398551945,1
-0.205049732,-0.238095238,-0.394878706,-0.486546632,-0.503442287,-0.461306213,-0.289274289,1
-0.123182862,-0.171937477,-0.321428571,-0.462674489,-0.578986541,-0.533237989,-0.340461357,1
-0.177505738,-0.221374046,-0.400943396,-0.522961764,-0.615952366,-0.536416124,-0.310995117,1
-0.15455241,-0.199563795,-0.375336927,-0.497471171,-0.586181232,-0.54097145,-0.333894595,1
-0.28462127,-0.319520174,-0.426549865,-0.498685009,-0.319853625,-0.360347476,-0.344165684,1
-0.099464422,-0.147946201,-0.299191375,-0.455391463,-0.572660175,-0.547327719,-0.348880283,1
-0.106350421,-0.109414758,-0.175876011,-0.281812664,-0.369100043,-0.367021558,-0.251894258,1
-0.148431523,-0.140676118,-0.230458221,-0.344527615,-0.392916951,-0.448487738,-0.350732447,1
-0.139250191,-0.143584151,-0.241239892,-0.355047542,-0.408794889,-0.431219874,-0.308974575,1
-0.110175976,-0.074518357,-0.089622642,-0.187537932,-0.331513986,-0.331426453,-0.216366392,1
-0.115531752,-0.092693566,-0.10309973,-0.212623913,-0.299510017,-0.341172732,-0.240276141,1
-0.148431523,-0.206833879,-0.397574124,-0.521747926,-0.628232959,-0.577519996,-0.343997306,1
-0.163733741,-0.225736096,-0.389487871,-0.502326522,-0.599206103,-0.533555803,-0.316046472,1
-0.133129304,-0.192293711,-0.39083558,-0.522557152,-0.62922533,-0.584617829,-0.358477858,1
-0.143075746,-0.19738277,-0.368598383,-0.49261582,-0.599082057,-0.595529424,-0.394342482,1
-0.218056618,-0.262813522,-0.388140162,-0.500303459,-0.531972958,-0.462153716,-0.305775383,1
-0.145371079,-0.126862959,-0.237196765,-0.324701598,-0.44489239,-0.415647015,-0.270752652,1
-0.123182862,-0.120319884,-0.21967655,-0.301234068,-0.416485766,-0.412151067,-0.28001347,1
-0.131599082,-0.122500909,-0.212938005,-0.297187943,-0.398871178,-0.398802903,-0.276309143,1
-0.123947972,-0.118138859,-0.204851752,-0.299211005,-0.397258575,-0.405900736,-0.274962115,1
-0.092578424,-0.049800073,-0.064016173,-0.167711916,-0.282515661,-0.316277345,-0.209462873,1
-0.127773527,-0.100690658,-0.182614555,-0.282217277,-0.395521925,-0.378992531,-0.25172588,1
-0.102524866,-0.094147583,-0.169137466,-0.281408052,-0.384729889,-0.383124106,-0.261491834,1
-0.104055088,-0.085423482,-0.19541779,-0.308517095,-0.41772623,-0.397425711,-0.251389123,1
-0.129303749,-0.1217739,-0.15902965,-0.27493425,-0.337096074,-0.369140315,-0.262838862,1
-0.179801071,-0.15739731,-0.247978437,-0.358284443,-0.429634683,-0.424333916,-0.286916989,1
-0.133894415,-0.134133043,-0.212264151,-0.312158608,-0.394777647,-0.383759733,-0.257450749,1
-0.110941086,-0.087604507,-0.179245283,-0.293951042,-0.369472183,-0.381535039,-0.266038054,1
-0.123947972,-0.092693566,-0.186657682,-0.285454178,-0.387210817,-0.384077546,-0.256777235,1
-0.129303749,-0.118138859,-0.205525606,-0.297592555,-0.401352106,-0.382594417,-0.255766964,1
-0.094108646,-0.085423482,-0.157008086,-0.272101962,-0.357935868,-0.355580274,-0.234551271,1
-0.099464422,-0.097782625,-0.198113208,-0.286668015,-0.397258575,-0.365220615,-0.220744233,1
-0.111706197,-0.084696474,-0.187331536,-0.281003439,-0.394157415,-0.367339372,-0.234551271,1
-0.107880643,-0.082515449,-0.161051213,-0.281812664,-0.352229734,-0.348694316,-0.226300724,1
-0.094108646,-0.085423482,-0.143530997,-0.245802144,-0.333374682,-0.333439271,-0.226300724,1
-0.088752869,-0.059251181,-0.153638814,-0.254299009,-0.388203188,-0.339265851,-0.189762586,1
0.043611324,0.090512541,0.016172507,-0.128869108,-0.278049991,-0.140738387,0.150025257,1
-0.003825555,0.018538713,-0.051886792,-0.171758042,-0.339949141,-0.184384766,0.113487119,1
-0.061208875,-0.054889131,-0.146226415,-0.205745499,-0.343546486,-0.194978548,0.062973565,1
-0.146901301,-0.127589967,-0.227088949,-0.26239126,-0.331886125,-0.197097304,0.011449739,1
-0.127008416,-0.119592875,-0.220350404,-0.310540158,-0.320349811,-0.228348959,0.003030813,1
-0.122417751,-0.129043984,-0.187331536,-0.24661137,-0.309185635,-0.179299751,0.024246506,1
-0.102524866,-0.106506725,-0.200808625,-0.248634433,-0.345655275,-0.2040892,0.029297862,1
-0.049732211,-0.014176663,-0.118598383,-0.203722436,-0.368231719,-0.196461677,0.12241118,1
0.003825555,0.030170847,-0.092318059,-0.208982399,-0.417602183,-0.208644526,0.169725543,1
-0.028309105,-0.013449655,-0.053908356,-0.194820959,-0.241084165,-0.164150644,0.050681933,1
0.093343535,0.126862959,0.01212938,-0.115921505,-0.321714321,-0.161925949,0.122242802,1
-0.167559296,-0.173391494,-0.214285714,-0.269269674,-0.309557775,-0.188834154,0.018690015,1
-0.0489671,-0.037440931,-0.155660377,-0.240946793,-0.372201203,-0.176015679,0.135039569,1
-0.006885998,-0.001817521,-0.108490566,-0.230831479,-0.401476152,-0.197203242,0.16669473,1
0.030604438,0.040348964,-0.070080863,-0.20129476,-0.385102028,-0.198156682,0.191109614,1
-0.621270084,-0.570338059,-0.601752022,-0.529030953,-0.582583886,-0.465014037,-0.113318741,1
-0.688599847,-0.667030171,-0.722371968,-0.610762695,-0.622278732,-0.491180677,-0.121064152,1
-0.615914308,-0.588513268,-0.613881402,-0.555735383,-0.568070458,-0.456433074,-0.090587641,1
-0.594491201,-0.523082515,-0.552560647,-0.507181873,-0.525894685,-0.415647015,0.006735141,1
-0.644988523,-0.611777535,-0.616576819,-0.560590734,-0.587297649,-0.425711108,0.024751642,1
-0.6013772,-0.550708833,-0.597708895,-0.545620069,-0.563976927,-0.497748821,-0.117023068,1
-0.667941852,-0.661214104,-0.688005391,-0.59902893,-0.619301619,-0.472323746,-0.177807712,1
-0.640397858,-0.603780443,-0.650943396,-0.57717985,-0.600446567,-0.472217808,-0.133187405,1
-0.620504973,-0.583424209,-0.595013477,-0.527817115,-0.574272778,-0.424227978,0.031486782,1
-0.629686305,-0.584151218,-0.581536388,-0.520129476,-0.55219252,-0.444356163,0.031655161,1
-0.620504973,-0.572519084,-0.630053908,-0.580416751,-0.574644917,-0.503999152,-0.266879946,1
-0.597551645,-0.555797892,-0.550539084,-0.499089622,-0.587793835,-0.458657768,-0.101700623,1
-0.70696251,-0.678662305,-0.761455526,-0.659316205,-0.64609564,-0.525080778,-0.280181849,1
-0.652639633,-0.622682661,-0.752021563,-0.652842403,-0.663214042,-0.554001801,-0.276309143,1
-0.644988523,-0.583424209,-0.634097035,-0.557758446,-0.563604788,-0.472641559,-0.187405287,1
-0.596021423,-0.569611051,-0.681266846,-0.641513251,-0.639397135,-0.604851952,-0.447550093,1
-0.49579189,-0.45910578,-0.575471698,-0.577989075,-0.61855734,-0.634408602,-0.528540158,1
-0.586074981,-0.573973101,-0.708221024,-0.681165284,-0.627116542,-0.641930187,-0.543694225,1
-0.465952563,-0.416939295,-0.557951482,-0.554521546,-0.669540408,-0.647333016,-0.510692036,1
-0.485080337,-0.462013813,-0.595687332,-0.587295165,-0.697822986,-0.66650776,-0.525677724,1
-0.571537873,-0.525990549,-0.651617251,-0.608335019,-0.65192582,-0.623708883,-0.473312005,1
-0.499617445,-0.462013813,-0.570754717,-0.554926158,-0.665198784,-0.647544891,-0.509513386,1
-0.552410099,-0.521628499,-0.642857143,-0.60995347,-0.668548037,-0.632925473,-0.453106584,1
-0.485080337,-0.464921847,-0.596361186,-0.587699777,-0.684674068,-0.670427459,-0.519110961,1
-0.552410099,-0.509269357,-0.641509434,-0.620068784,-0.660360975,-0.625827639,-0.466745243,1
-0.547054323,-0.509269357,-0.551886792,-0.548047744,-0.567078087,-0.631654219,-0.511702307,1
-0.507268554,-0.490367139,-0.624663073,-0.603075056,-0.690504249,-0.680385614,-0.521973396,1
-0.403213466,-0.365321701,-0.468328841,-0.47845438,-0.537927185,-0.393294136,-0.164337431,1
-0.425401683,-0.400945111,-0.488544474,-0.524175602,-0.513738138,-0.447746173,-0.235561542,1
-0.347360367,-0.301344965,-0.347708895,-0.37042282,-0.487688395,-0.280258488,-0.013975417,1
-0.31675593,-0.28171574,-0.369272237,-0.391462674,-0.470073808,-0.321150485,-0.084020879,1
-0.313695486,-0.275899673,-0.352425876,-0.397531863,-0.520932829,-0.353779332,-0.101363866,1
-0.370313695,-0.328244275,-0.431940701,-0.437183896,-0.538051231,-0.367657185,-0.02155245,1
-0.281560826,-0.264994547,-0.331536388,-0.377705847,-0.498728524,-0.338312411,-0.084189257,1
-0.321346595,-0.305707016,-0.371293801,-0.405219502,-0.512621721,-0.317124848,-0.053881125,1
-0.351185922,-0.310796074,-0.365902965,-0.403601052,-0.478508962,-0.315747656,0.021720828,1
-0.362662586,-0.337695383,-0.424528302,-0.446489986,-0.538671463,-0.377403464,-0.149014986,1
-0.241009946,-0.215557979,-0.272237197,-0.315395509,-0.473919246,-0.319031728,-0.079979795,1
-0.425401683,-0.395129044,-0.455525606,-0.487760469,-0.509644607,-0.430266434,-0.224953696,1
-0.377964805,-0.3391494,-0.429919137,-0.457819138,-0.552936798,-0.328460194,-0.057922209,1
-0.334353481,-0.329698292,-0.400269542,-0.450131499,-0.500093035,-0.400286032,-0.178481226,1
-0.369548585,-0.33478735,-0.406334232,-0.416953267,-0.528003473,-0.366491869,-0.136386597,1
-0.321346595,-0.304980007,-0.389487871,-0.421808618,-0.522421386,-0.359499974,-0.11112982,1
-0.346595256,-0.32606325,-0.438679245,-0.449726887,-0.523413757,-0.358440595,-0.080990066,1
-0.321346595,-0.3304253,-0.425202156,-0.430305483,-0.537182906,-0.340325229,-0.06465735,1
-0.42310635,-0.411123228,-0.523584906,-0.555735383,-0.585188861,-0.416070766,-0.188583937,1
-0.364192808,-0.369683751,-0.43328841,-0.450940724,-0.49475904,-0.364267175,-0.099343324,1
-0.3986228,-0.371864776,-0.450808625,-0.489783532,-0.452583266,-0.3853488,-0.194308806,1
-0.363427697,-0.336968375,-0.41509434,-0.437183896,-0.493642622,-0.391069442,-0.191951507,1
-0.420811018,-0.401672119,-0.476415094,-0.459437589,-0.496743782,-0.363207797,-0.096312511,1
-0.409334353,-0.376226827,-0.456199461,-0.460651426,-0.530112262,-0.369034377,-0.094628725,1
-0.386381025,-0.350054526,-0.384770889,-0.41735788,-0.443775972,-0.265109381,-0.047987877,1
-0.364192808,-0.334060342,-0.42115903,-0.469957516,-0.524530174,-0.433868319,-0.205926924,1
-0.322111706,-0.280261723,-0.35916442,-0.385798098,-0.453079452,-0.342443985,-0.124094965,1
-0.395562357,-0.361686659,-0.411051213,-0.421808618,-0.45245922,-0.320620796,-0.079979795,1
-0.345065034,-0.327517266,-0.419811321,-0.459437589,-0.53085654,-0.380263785,-0.136723354,1
-0.370313695,-0.332606325,-0.414420485,-0.450536112,-0.465111952,-0.388315059,-0.22108099,1
-0.366488141,-0.345692475,-0.414420485,-0.450940724,-0.492898344,-0.373271889,-0.166189594,1
-0.340474369,-0.295528899,-0.326145553,-0.332389237,-0.413632699,-0.267228137,-0.040242465,1
-0.354246366,-0.344965467,-0.389487871,-0.410479466,-0.452087081,-0.264897505,-0.106415221,1
-0.361132364,-0.344238459,-0.460916442,-0.463483714,-0.560999814,-0.430584247,-0.199360162,1
-0.358837031,-0.32606325,-0.398247978,-0.426663969,-0.4101594,-0.314052651,-0.115002526,1
-0.408569243,-0.355870593,-0.394204852,-0.405219502,-0.44315574,-0.281423804,-0.059437616,1
-0.366488141,-0.349327517,-0.427897574,-0.444871536,-0.511505303,-0.344244928,-0.073918168,1
-0.408569243,-0.392948019,-0.533018868,-0.524175602,-0.585064814,-0.425287356,-0.176629062,1
-0.426931905,-0.408942203,-0.537735849,-0.52538944,-0.577125845,-0.395624768,-0.162990402,1
-0.278500383,-0.248273355,-0.29851752,-0.34695529,-0.450846617,-0.288733513,-0.028624348,1
-0.338944147,-0.32606325,-0.409703504,-0.437993122,-0.532097004,-0.337782722,-0.061289779,1
-0.420811018,-0.406761178,-0.482479784,-0.495043496,-0.497239968,-0.346045871,-0.131166863,1
-0.367253252,-0.32606325,-0.381401617,-0.373659721,-0.450474477,-0.280046613,-0.118538474,1
-0.334353481,-0.307161032,-0.338274933,-0.324296986,-0.391676487,-0.271253774,-0.103384408,1
-0.296097934,-0.257724464,-0.320080863,-0.303257131,-0.386342492,-0.280894115,-0.120559017,1
-0.283856159,-0.24609233,-0.314690027,-0.30932632,-0.388327234,-0.252608719,-0.101195487,1
-0.221117062,-0.202471828,-0.225067385,-0.230426866,-0.286609192,-0.208008899,-0.086546557,1
-0.244835501,-0.217739004,-0.212264151,-0.229617641,-0.276561434,-0.218496742,-0.140932817,1
-0.348890589,-0.315885133,-0.387466307,-0.372850496,-0.437697699,-0.333439271,-0.164337431,1
-0.31675593,-0.29480189,-0.354447439,-0.348978353,-0.416237673,-0.330684888,-0.135376326,1
-0.351185922,-0.3217012,-0.357816712,-0.3311754,-0.396638343,-0.304730123,-0.146152551,1
-0.302983933,-0.275899673,-0.334231806,-0.339672264,-0.435340817,-0.325070184,-0.155581748,1
-0.357306809,-0.351508542,-0.410377358,-0.380538135,-0.453699684,-0.322633614,-0.158275804,1
-0.297628156,-0.268629589,-0.345013477,-0.340076876,-0.421819761,-0.284390063,-0.097996296,1
-0.283091048,-0.245365322,-0.25,-0.244183694,-0.318985301,-0.239896181,-0.110793063,1
-0.250191278,-0.212649945,-0.227762803,-0.244992919,-0.3465236,-0.2758091,-0.180670146,1
-0.299923489,-0.267902581,-0.32277628,-0.34533684,-0.421199529,-0.29275915,-0.140259303,1
-0.286151492,-0.283169756,-0.382749326,-0.405624115,-0.475407803,-0.349753695,-0.151035528,1
-0.334353481,-0.307161032,-0.365902965,-0.386202711,-0.473671153,-0.327612691,-0.146994444,1
-0.317521041,-0.296982915,-0.374663073,-0.382561198,-0.475407803,-0.339371789,-0.134702812,1
-0.335118592,-0.331152308,-0.404986523,-0.395104188,-0.498852571,-0.361300916,-0.170735814,1
-0.299158378,-0.244638313,-0.287061995,-0.300424843,-0.429510637,-0.306954818,-0.132513891,1
-0.22800306,-0.204652854,-0.252021563,-0.2733158,-0.35098927,-0.271147836,-0.142279845,1
-0.326702372,-0.320974191,-0.39690027,-0.409265628,-0.46139056,-0.369034377,-0.216871527,1
-0.299158378,-0.287531807,-0.372641509,-0.404410277,-0.51125721,-0.394459452,-0.200033676,1
-0.286916603,-0.267902581,-0.333557951,-0.366376694,-0.475407803,-0.325176122,-0.13150362,1
-0.224177506,-0.187931661,-0.26819407,-0.313777058,-0.457545122,-0.322527676,-0.116854689,1
-0.169854629,-0.142130134,-0.216981132,-0.287072628,-0.44762141,-0.325493935,-0.120895774,1
-0.190512624,-0.167575427,-0.229110512,-0.276148088,-0.41598958,-0.292123523,-0.094291968,1
-0.273909717,-0.258451472,-0.325471698,-0.344527615,-0.46275507,-0.323481117,-0.13722849,1
-0.243305279,-0.229371138,-0.349056604,-0.367995145,-0.474167339,-0.372636263,-0.196666105,1
-0.281560826,-0.259178481,-0.309299191,-0.336030751,-0.439558395,-0.38683193,-0.227816131,1
-0.238714614,-0.180661578,-0.215633423,-0.276148088,-0.381132544,-0.319985169,-0.178986361,1
-0.280795715,-0.251181389,-0.29245283,-0.317823184,-0.3826211,-0.345516182,-0.230678565,1
-0.221117062,-0.205379862,-0.276280323,-0.300020231,-0.409663214,-0.305471688,-0.118538474,1
-0.199693956,-0.15303526,-0.216981132,-0.261582035,-0.406189915,-0.320514858,-0.133187405,1
